run_id,knn,decay,knn_dist,t,gamma,n_components,seed,trustworthiness,silhouette_breed,seed_stability_vs_base,embedding_csv
phate_euclidean_knn50_decay10_seed99_2d_t2_g0,50,10,euclidean,2,0,2,99,0.751714406387002,-0.0140719949874825,0.4527549239591125,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed99_2d_t2_g0.csv
phate_euclidean_knn50_decay10_seed123_2d_t2_g0,50,10,euclidean,2,0,2,123,0.7515960484618593,-0.030409699299990267,0.455996010969833,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed123_2d_t2_g0.csv
phate_euclidean_knn50_decay10_seed256_2d_t2_g0,50,10,euclidean,2,0,2,256,0.7505216438659743,-0.017843606719286233,0.4340563450511094,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed256_2d_t2_g0.csv
phate_euclidean_knn50_decay10_seed7_3d_t2_g0,50,10,euclidean,2,0,3,7,0.7863351050972079,0.0914181868677776,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed7_3d_t2_g0.csv
phate_euclidean_knn50_decay10_seed42_3d_t2_g0,50,10,euclidean,2,0,3,42,0.7918115213603989,0.10432784837392298,0.512989279481426,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed42_3d_t2_g0.csv
phate_euclidean_knn50_decay10_seed99_3d_t2_g0,50,10,euclidean,2,0,3,99,0.7914364493077826,0.11310739570438091,0.5018199950137123,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed99_3d_t2_g0.csv
phate_euclidean_knn50_decay10_seed123_3d_t2_g0,50,10,euclidean,2,0,3,123,0.7839733351244504,0.0773755283348247,0.5023684866616803,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed123_3d_t2_g0.csv
phate_euclidean_knn50_decay10_seed256_3d_t2_g0,50,10,euclidean,2,0,3,256,0.7865231723870467,0.08648780578890156,0.49234604836699075,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed256_3d_t2_g0.csv
phate_euclidean_knn50_decay10_seed7_2d_t2,50,10,euclidean,2,1,2,7,0.7473338729452909,-0.02172965709292412,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed7_2d_t2.csv
phate_euclidean_knn50_decay10_seed42_2d_t2,50,10,euclidean,2,1,2,42,0.7544976201291198,-0.009463026658658115,0.49897781101969585,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed42_2d_t2.csv
phate_euclidean_knn50_decay10_seed99_2d_t2,50,10,euclidean,2,1,2,99,0.7593542795364498,-0.004806620407873753,0.5023186237845924,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed99_2d_t2.csv
phate_euclidean_knn50_decay10_seed123_2d_t2,50,10,euclidean,2,1,2,123,0.7556858669101372,-0.01570190468260731,0.4968337073049115,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed123_2d_t2.csv
phate_euclidean_knn50_decay10_seed256_2d_t2,50,10,euclidean,2,1,2,256,0.7535962936020313,-0.01676982679804493,0.47638992769882826,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed256_2d_t2.csv
phate_euclidean_knn50_decay10_seed7_3d_t2,50,10,euclidean,2,1,3,7,0.8002250660000069,0.16428773684853615,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed7_3d_t2.csv
phate_euclidean_knn50_decay10_seed42_3d_t2,50,10,euclidean,2,1,3,42,0.7946160235911366,0.1490036997580372,0.5722762403390675,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed42_3d_t2.csv
phate_euclidean_knn50_decay10_seed99_3d_t2,50,10,euclidean,2,1,3,99,0.7965636356943824,0.17020261587337832,0.5613064073797058,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed99_3d_t2.csv
phate_euclidean_knn50_decay10_seed123_3d_t2,50,10,euclidean,2,1,3,123,0.7903665604519079,0.15253215697388195,0.5581650461231613,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed123_3d_t2.csv
phate_euclidean_knn50_decay10_seed256_3d_t2,50,10,euclidean,2,1,3,256,0.7990723759281458,0.14772231281250967,0.555821490900025,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed256_3d_t2.csv
phate_euclidean_knn50_decay10_seed7_2d_t5_g0,50,10,euclidean,5,0,2,7,0.7745428761924494,0.03483862336679943,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed7_2d_t5_g0.csv
phate_euclidean_knn50_decay10_seed42_2d_t5_g0,50,10,euclidean,5,0,2,42,0.767304752114334,-0.0007029590116217166,0.4816753926701571,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed42_2d_t5_g0.csv
phate_euclidean_knn50_decay10_seed99_2d_t5_g0,50,10,euclidean,5,0,2,99,0.7512292868887576,-0.041043673408397444,0.4345549738219896,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed99_2d_t5_g0.csv
phate_euclidean_knn50_decay10_seed123_2d_t5_g0,50,10,euclidean,5,0,2,123,0.7787971586508486,0.05132615831233438,0.5388182498130143,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed123_2d_t5_g0.csv
phate_euclidean_knn50_decay10_seed256_2d_t5_g0,50,10,euclidean,5,0,2,256,0.7706174458595028,-0.001542737110929861,0.5030665669409126,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed256_2d_t5_g0.csv
phate_euclidean_knn50_decay10_seed7_3d_t5_g0,50,10,euclidean,5,0,3,7,0.7851311101472473,0.1288499596354037,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed7_3d_t5_g0.csv
phate_euclidean_knn50_decay10_seed42_3d_t5_g0,50,10,euclidean,5,0,3,42,0.7802400324526122,0.0859114845844969,0.5108950386437298,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed42_3d_t5_g0.csv
phate_euclidean_knn50_decay10_seed99_3d_t5_g0,50,10,euclidean,5,0,3,99,0.7793263730221344,0.10039457481906552,0.5249065071054599,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed99_3d_t5_g0.csv
phate_euclidean_knn50_decay10_seed123_3d_t5_g0,50,10,euclidean,5,0,3,123,0.7993550460738297,0.13249137908642092,0.49643480428820747,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed123_3d_t5_g0.csv
phate_euclidean_knn50_decay10_seed256_3d_t5_g0,50,10,euclidean,5,0,3,256,0.79405603388247,0.13442192408804587,0.48631264023934184,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed256_3d_t5_g0.csv
phate_euclidean_knn50_decay10_seed7_2d_t5,50,10,euclidean,5,1,2,7,0.7758341501510116,0.05889009557956105,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed7_2d_t5.csv
phate_euclidean_knn50_decay10_seed42_2d_t5,50,10,euclidean,5,1,2,42,0.7778739364768197,0.04137971522185245,0.5552729992520569,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed42_2d_t5.csv
phate_euclidean_knn50_decay10_seed99_2d_t5,50,10,euclidean,5,1,2,99,0.7738447200184273,0.04677494163058042,0.5343305908750936,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed99_2d_t5.csv
phate_euclidean_knn50_decay10_seed123_2d_t5,50,10,euclidean,5,1,2,123,0.7817884000125985,0.06419632490118907,0.5402642732485664,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed123_2d_t5.csv
phate_euclidean_knn50_decay10_seed256_2d_t5,50,10,euclidean,5,1,2,256,0.7824609796423609,0.03884594938324832,0.5409623535277985,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed256_2d_t5.csv
phate_euclidean_knn50_decay10_seed7_3d_t5,50,10,euclidean,5,1,3,7,0.7939775966169138,0.15988706490371996,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed7_3d_t5.csv
phate_euclidean_knn50_decay10_seed42_3d_t5,50,10,euclidean,5,1,3,42,0.7851085693945911,0.12689638949868862,0.5855896285215657,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed42_3d_t5.csv
phate_euclidean_knn50_decay10_seed99_3d_t5,50,10,euclidean,5,1,3,99,0.7867377649060214,0.11929817369962627,0.5664422837197708,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed99_3d_t5.csv
phate_euclidean_knn50_decay10_seed123_3d_t5,50,10,euclidean,5,1,3,123,0.8041314087932463,0.17274969590327283,0.5153826975816505,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed123_3d_t5.csv
phate_euclidean_knn50_decay10_seed256_3d_t5,50,10,euclidean,5,1,3,256,0.8019208971371347,0.16762355408348983,0.5069060084766891,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn50_decay10_seed256_3d_t5.csv
phate_cosine_knn50_decay10_seed7_2d_g0,50,10,cosine,auto,0,2,7,0.7642734762508125,-0.09462226499471234,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed7_2d_g0.csv
phate_cosine_knn50_decay10_seed42_2d_g0,50,10,cosine,auto,0,2,42,0.7576990900594143,-0.1295452700675856,0.2841685365245575,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed42_2d_g0.csv
phate_cosine_knn50_decay10_seed99_2d_g0,50,10,cosine,auto,0,2,99,0.7679011333748478,-0.06382027835945119,0.3306906008476689,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed99_2d_g0.csv
phate_cosine_knn50_decay10_seed123_2d_g0,50,10,cosine,auto,0,2,123,0.7581397731580619,-0.123013324878771,0.30740463724756917,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed123_2d_g0.csv
phate_cosine_knn50_decay10_seed256_2d_g0,50,10,cosine,auto,0,2,256,0.7574891271226349,-0.15965115997539617,0.3042134131139367,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed256_2d_g0.csv
phate_cosine_knn50_decay10_seed7_3d_g0,50,10,cosine,auto,0,3,7,0.7947802978642826,0.006560558806156437,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed7_3d_g0.csv
phate_cosine_knn50_decay10_seed42_3d_g0,50,10,cosine,auto,0,3,42,0.80248847632481,0.0561736717534708,0.3920718025430068,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed42_3d_g0.csv
phate_cosine_knn50_decay10_seed99_3d_g0,50,10,cosine,auto,0,3,99,0.7952233716488182,0.02543279259690123,0.3989528795811519,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed99_3d_g0.csv
phate_cosine_knn50_decay10_seed123_3d_g0,50,10,cosine,auto,0,3,123,0.7922558853563659,0.019667613873044647,0.39162303664921466,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed123_3d_g0.csv
phate_cosine_knn50_decay10_seed256_3d_g0,50,10,cosine,auto,0,3,256,0.7917653773280253,-0.005715872915907588,0.37801047120418857,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed256_3d_g0.csv
phate_cosine_knn50_decay10_seed7_2d,50,10,cosine,auto,1,2,7,0.8054846508479157,0.08533470188703406,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed7_2d.csv
phate_cosine_knn50_decay10_seed42_2d,50,10,cosine,auto,1,2,42,0.806071279627903,0.12419771876261264,0.4474195961106956,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed42_2d.csv
phate_cosine_knn50_decay10_seed99_2d,50,10,cosine,auto,1,2,99,0.8026845505150031,0.0773347418726544,0.43654948890550993,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed99_2d.csv
phate_cosine_knn50_decay10_seed123_2d,50,10,cosine,auto,1,2,123,0.8065263447892724,0.08500137723025278,0.44806781351283975,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed123_2d.csv
phate_cosine_knn50_decay10_seed256_2d,50,10,cosine,auto,1,2,256,0.8048144239566459,0.058559059879205566,0.4257292445774121,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed256_2d.csv
phate_cosine_knn50_decay10_seed7_3d,50,10,cosine,auto,1,3,7,0.823576716540928,0.18913985793841132,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed7_3d.csv
phate_cosine_knn50_decay10_seed42_3d,50,10,cosine,auto,1,3,42,0.8282352905461275,0.2287377363599414,0.5170780354026427,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed42_3d.csv
phate_cosine_knn50_decay10_seed99_3d,50,10,cosine,auto,1,3,99,0.8249296550164369,0.19232176932425743,0.5255048616305161,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed99_3d.csv
phate_cosine_knn50_decay10_seed123_3d,50,10,cosine,auto,1,3,123,0.8258011548910208,0.22048227168721682,0.5161805036150586,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed123_3d.csv
phate_cosine_knn50_decay10_seed256_3d,50,10,cosine,auto,1,3,256,0.8230998695748033,0.19181021503319645,0.4901520817751184,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed256_3d.csv
phate_cosine_knn50_decay10_seed7_2d_t2_g0,50,10,cosine,2,0,2,7,0.7703713949500366,-0.07508191780137194,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed7_2d_t2_g0.csv
phate_cosine_knn50_decay10_seed42_2d_t2_g0,50,10,cosine,2,0,2,42,0.7767427246305536,-0.04219810125321341,0.35527299925205685,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed42_2d_t2_g0.csv
phate_cosine_knn50_decay10_seed99_2d_t2_g0,50,10,cosine,2,0,2,99,0.7722813632373986,-0.08374258854647057,0.35342807279980054,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed99_2d_t2_g0.csv
phate_cosine_knn50_decay10_seed123_2d_t2_g0,50,10,cosine,2,0,2,123,0.7763800993235118,-0.029905430863133423,0.36215407629020197,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed123_2d_t2_g0.csv
phate_cosine_knn50_decay10_seed256_2d_t2_g0,50,10,cosine,2,0,2,256,0.7741794919375067,-0.06917965907787763,0.3474943904263276,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed256_2d_t2_g0.csv
phate_cosine_knn50_decay10_seed7_3d_t2_g0,50,10,cosine,2,0,3,7,0.7759773256725132,-0.019619402970876873,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed7_3d_t2_g0.csv
phate_cosine_knn50_decay10_seed42_3d_t2_g0,50,10,cosine,2,0,3,42,0.7807024973560153,-0.04337300639931645,0.3583146347544253,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed42_3d_t2_g0.csv
phate_cosine_knn50_decay10_seed99_3d_t2_g0,50,10,cosine,2,0,3,99,0.7845562830071185,-0.022593649697658022,0.35746696584392923,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed99_3d_t2_g0.csv
phate_cosine_knn50_decay10_seed123_3d_t2_g0,50,10,cosine,2,0,3,123,0.7849509359155777,0.023052557949645395,0.36340064821740214,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed123_3d_t2_g0.csv
phate_cosine_knn50_decay10_seed256_3d_t2_g0,50,10,cosine,2,0,3,256,0.7755632057503965,-0.045856989113080546,0.3462976813762154,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed256_3d_t2_g0.csv
phate_cosine_knn50_decay10_seed7_2d_t2,50,10,cosine,2,1,2,7,0.7693797156753479,0.08480400597877694,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed7_2d_t2.csv
phate_cosine_knn50_decay10_seed42_2d_t2,50,10,cosine,2,1,2,42,0.7939608238683044,0.153151163076631,0.4273248566442284,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed42_2d_t2.csv
phate_cosine_knn50_decay10_seed99_2d_t2,50,10,cosine,2,1,2,99,0.7820212831759845,0.12031844719813012,0.4117177761156819,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed99_2d_t2.csv
phate_cosine_knn50_decay10_seed123_2d_t2,50,10,cosine,2,1,2,123,0.7962577037955364,0.16470393367292052,0.4169035153328347,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed123_2d_t2.csv
phate_cosine_knn50_decay10_seed256_2d_t2,50,10,cosine,2,1,2,256,0.7794005222320506,0.10626144429508659,0.39476439790575923,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed256_2d_t2.csv
phate_cosine_knn50_decay10_seed7_3d_t2,50,10,cosine,2,1,3,7,0.7994287019676104,0.2099435867848384,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed7_3d_t2.csv
phate_cosine_knn50_decay10_seed42_3d_t2,50,10,cosine,2,1,3,42,0.8309135038461583,0.2604319040288255,0.4457741211667913,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed42_3d_t2.csv
phate_cosine_knn50_decay10_seed99_3d_t2,50,10,cosine,2,1,3,99,0.8144417160267408,0.2072736113523825,0.44891548242333584,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed99_3d_t2.csv
phate_cosine_knn50_decay10_seed123_3d_t2,50,10,cosine,2,1,3,123,0.8385321264543814,0.317382686092516,0.46412365993517823,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed123_3d_t2.csv
phate_cosine_knn50_decay10_seed256_3d_t2,50,10,cosine,2,1,3,256,0.8096607616725239,0.20032885794833016,0.4276738967838444,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed256_3d_t2.csv
phate_cosine_knn50_decay10_seed7_2d_t5_g0,50,10,cosine,5,0,2,7,0.7876772665125243,-0.027251158231226726,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed7_2d_t5_g0.csv
phate_cosine_knn50_decay10_seed42_2d_t5_g0,50,10,cosine,5,0,2,42,0.7933980260524046,0.027443102820651353,0.3877835951134381,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed42_2d_t5_g0.csv
phate_cosine_knn50_decay10_seed99_2d_t5_g0,50,10,cosine,5,0,2,99,0.7935477285258538,-0.002314429353701483,0.38424333084018947,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn50_decay10_seed99_2d_t5_g0.csv
